,Package,Sub_package,Prop_type,Difficulty_level,Holiday Package
2392,naturopathy,hydrotherapy,hostel,intermediate,naturopathy_package_240
2393,naturopathy,hip bath,hostel,intermediate,naturopathy_package_241
2394,naturopathy,spinal bath,hostel,intermediate,naturopathy_package_242
2395,naturopathy,jet spray,hostel,intermediate,naturopathy_package_243
2396,naturopathy,jacuzzi,hostel,intermediate,naturopathy_package_244
2397,naturopathy,pranayama,hostel,intermediate,naturopathy_package_245
2398,naturopathy,sunbath,hostel,intermediate,naturopathy_package_246
2399,naturopathy,fasting,hostel,intermediate,naturopathy_package_247
2400,naturopathy,aromatic hydrotherapy,hostel,intermediate,naturopathy_package_248
2401,naturopathy,stimulating jet blitz showers,hostel,intermediate,naturopathy_package_249
2402,naturopathy,jal neti,hostel,intermediate,naturopathy_package_250
2403,naturopathy,kunjal kriya,hostel,intermediate,naturopathy_package_251
2404,naturopathy,message therapy,hostel,intermediate,naturopathy_package_252
2405,naturopathy,chromo therapy,hostel,intermediate,naturopathy_package_253
2406,naturopathy,diet therapy,hostel,intermediate,naturopathy_package_254
2407,naturopathy,sauna,hostel,intermediate,naturopathy_package_255
2408,ayurvedic,abhyanga,hostel,intermediate,ayurvedic_package_421
2409,ayurvedic,takradhara,hostel,intermediate,ayurvedic_package_422
2410,ayurvedic,narangakizi,hostel,intermediate,ayurvedic_package_423
2411,ayurvedic,sirodhara,hostel,intermediate,ayurvedic_package_424
2412,ayurvedic,pizichil,hostel,intermediate,ayurvedic_package_425
2413,ayurvedic,mukh lepa,hostel,intermediate,ayurvedic_package_426
2414,ayurvedic,tan lepa,hostel,intermediate,ayurvedic_package_427
2415,ayurvedic,navarakizi,hostel,intermediate,ayurvedic_package_428
2416,ayurvedic,choorna swedana,hostel,intermediate,ayurvedic_package_429
2417,ayurvedic,janu vasti,hostel,intermediate,ayurvedic_package_430
2418,ayurvedic,udh warthana,hostel,intermediate,ayurvedic_package_431
2419,ayurvedic,lepam,hostel,intermediate,ayurvedic_package_432
2420,ayurvedic,nijavarakizi,hostel,intermediate,ayurvedic_package_433
2421,ayurvedic,kati vasti,hostel,intermediate,ayurvedic_package_434
2422,ayurvedic,thalapizhichil,hostel,intermediate,ayurvedic_package_435
2423,ayurvedic,siro vasthy,hostel,intermediate,ayurvedic_package_436
2424,ayurvedic,snehapanam,hostel,intermediate,ayurvedic_package_437
2425,ayurvedic,swedana karma,hostel,intermediate,ayurvedic_package_438
2426,ayurvedic,oil message,hostel,intermediate,ayurvedic_package_439
2427,ayurvedic,elakizi,hostel,intermediate,ayurvedic_package_440
2428,ayurvedic,polikizi,hostel,intermediate,ayurvedic_package_441
2429,ayurvedic,nasyam,hostel,intermediate,ayurvedic_package_442
2430,ayurvedic,virechanam,hostel,intermediate,ayurvedic_package_443
2431,ayurvedic,vasathy,hostel,intermediate,ayurvedic_package_444
2432,ayurvedic,tharpanam,hostel,intermediate,ayurvedic_package_445
2433,ayurvedic,vamana,hostel,intermediate,ayurvedic_package_446
2434,ayurvedic,rakthamoksham,hostel,intermediate,ayurvedic_package_447
2435,ayurvedic,snehana karma,hostel,intermediate,ayurvedic_package_448
2436,ayurvedic,lifestyle disorder ,hostel,intermediate,ayurvedic_package_449
2437,ayurvedic,herbology,hostel,intermediate,ayurvedic_package_450
2438,therapy,reiki,hostel,intermediate,therapy_package_435
2439,therapy,accupunture,hostel,intermediate,therapy_package_436
2440,therapy,aromatherapy,hostel,intermediate,therapy_package_437
2441,therapy,mantra chanting,hostel,intermediate,therapy_package_438
2442,therapy,eye rejuvenator,hostel,intermediate,therapy_package_439
2443,therapy,jasmine salt scrub,hostel,intermediate,therapy_package_440
2444,therapy,physiotherapy,hostel,intermediate,therapy_package_441
2445,therapy,reflexology,hostel,intermediate,therapy_package_442
2446,therapy,grounding salt scrub,hostel,intermediate,therapy_package_443
2447,therapy,grounding aroma cocoon,hostel,intermediate,therapy_package_444
2448,therapy,energising earth wrap detoxification,hostel,intermediate,therapy_package_445
2449,therapy,aroma cocoon,hostel,intermediate,therapy_package_446
2450,therapy,herbal steam bath,hostel,intermediate,therapy_package_447
2451,therapy,trataka,hostel,intermediate,therapy_package_448
2452,therapy,laghu shanka prathalan,hostel,intermediate,therapy_package_449
2453,therapy,calming rose quartz,hostel,intermediate,therapy_package_450
2454,therapy,herbal mud plaster,hostel,intermediate,therapy_package_451
2455,therapy,herbal detox bath,hostel,intermediate,therapy_package_452
2456,therapy,herbal detox mud therapy,hostel,intermediate,therapy_package_453
2457,therapy,vedic meditation,hostel,intermediate,therapy_package_454
2458,therapy,vedic satkriya,hostel,intermediate,therapy_package_455
2459,therapy,yogic satkriya,hostel,intermediate,therapy_package_456
2460,therapy,sarvanga lepa,hostel,intermediate,therapy_package_457
2461,therapy,aroma hot mud plaster,hostel,intermediate,therapy_package_458
2462,therapy,energising scrub,hostel,intermediate,therapy_package_459
2463,therapy,vedic healing,hostel,intermediate,therapy_package_460
2464,therapy,pranayama,hostel,intermediate,therapy_package_461
2465,therapy,prayer,hostel,intermediate,therapy_package_462
2466,therapy,fire ceremony (havan),hostel,intermediate,therapy_package_463
2467,therapy,silence (mauna),hostel,intermediate,therapy_package_464
2468,therapy,chill plunge pool,hostel,intermediate,therapy_package_465
2469,facials,vishuddha harmonizing,hostel,intermediate,facials_package_71
2470,facials,skin freshner,hostel,intermediate,facials_package_72
2471,facials,honey and rose,hostel,intermediate,facials_package_73
2472,facials,rose quartz,hostel,intermediate,facials_package_74
2473,facials,royal facial with eye rejuvenation,hostel,intermediate,facials_package_75
2474,adventure,kayaking,hostel,intermediate,adventure_package_183
2475,adventure,hiking,hostel,intermediate,adventure_package_184
2476,adventure,treking,hostel,intermediate,adventure_package_185
2477,adventure,sailing,hostel,intermediate,adventure_package_186
2478,adventure,diving,hostel,intermediate,adventure_package_187
2479,adventure,cycling,hostel,intermediate,adventure_package_188
2480,adventure,surfing,hostel,intermediate,adventure_package_189
2481,adventure,horse riding,hostel,intermediate,adventure_package_190
2482,adventure,skiing,hostel,intermediate,adventure_package_191
2483,adventure,running,hostel,intermediate,adventure_package_192
2484,adventure,river rafting,hostel,intermediate,adventure_package_193
2485,adventure,waling,hostel,intermediate,adventure_package_194
2486,adventure,wild life safari,hostel,intermediate,adventure_package_195
2487,local,language course,hostel,intermediate,local_package_223
2488,local,kitesurfing,hostel,intermediate,local_package_224
2489,local,astrology,hostel,intermediate,local_package_225
2490,local,photography,hostel,intermediate,local_package_226
2491,local,painting,hostel,intermediate,local_package_227
2492,local,dancing,hostel,intermediate,local_package_228
2493,local,life coaching,hostel,intermediate,local_package_229
2494,local,festivals,hostel,intermediate,local_package_230
2495,local,sightseeing,hostel,intermediate,local_package_231
2496,local,nature walk,hostel,intermediate,local_package_232
2497,local,bird watching,hostel,intermediate,local_package_233
2498,local,art,hostel,intermediate,local_package_234
2499,local,pottery,hostel,intermediate,local_package_235
2500,local,mehandi,hostel,intermediate,local_package_236
2501,local,ganges arati,hostel,intermediate,local_package_237
2502,local,cooking,hostel,intermediate,local_package_238
2503,yoga,hatha,training institute,intermediate,yoga_package_391
2504,yoga,vinyasa,training institute,intermediate,yoga_package_392
2505,yoga,ashtanga,training institute,intermediate,yoga_package_393
2506,yoga,anusara,training institute,intermediate,yoga_package_394
2507,yoga,bikram,training institute,intermediate,yoga_package_395
2508,yoga,kundalini,training institute,intermediate,yoga_package_396
2509,yoga,nada,training institute,intermediate,yoga_package_397
2510,yoga,yin yang,training institute,intermediate,yoga_package_398
2511,yoga,chakra,training institute,intermediate,yoga_package_399
2512,yoga,siddhi,training institute,intermediate,yoga_package_400
2513,yoga,purna,training institute,intermediate,yoga_package_401
2514,yoga,raja,training institute,intermediate,yoga_package_402
2515,yoga,maha,training institute,intermediate,yoga_package_403
2516,yoga,char,training institute,intermediate,yoga_package_404
2517,yoga,bhakti,training institute,intermediate,yoga_package_405
2518,yoga,kriya,training institute,intermediate,yoga_package_406
2519,yoga,power,training institute,intermediate,yoga_package_407
2520,yoga,vipasana,training institute,intermediate,yoga_package_408
2521,yoga,pregnent,training institute,intermediate,yoga_package_409
2522,yoga,prenatal,training institute,intermediate,yoga_package_410
2523,yoga,pranyama,training institute,intermediate,yoga_package_411
2524,yoga,yin,training institute,intermediate,yoga_package_412
2525,yoga,restorative,training institute,intermediate,yoga_package_413
2526,yoga,nidra,training institute,intermediate,yoga_package_414
2527,yoga,flow,training institute,intermediate,yoga_package_415
2528,yoga,teacher training,training institute,intermediate,yoga_package_416
2529,massage,relaxation therapeutic,training institute,intermediate,massage_package_316
2530,massage,ayurveda de stress,training institute,intermediate,massage_package_317
2531,massage,rejuvenation therapeautic,training institute,intermediate,massage_package_318
2532,massage,salt glow,training institute,intermediate,massage_package_319
2533,massage,deep tissue,training institute,intermediate,massage_package_320
2534,massage,manipuri,training institute,intermediate,massage_package_321
2535,massage,grounding aromatherapy,training institute,intermediate,massage_package_322
2536,massage,thai,training institute,intermediate,massage_package_323
2537,massage,indian head,training institute,intermediate,massage_package_324
2538,massage,active,training institute,intermediate,massage_package_325
2539,massage,sports recovery,training institute,intermediate,massage_package_326
2540,massage,swedish,training institute,intermediate,massage_package_327
2541,massage,earth stone,training institute,intermediate,massage_package_328
2542,massage,kundilini back,training institute,intermediate,massage_package_329
2543,massage,anti aging aroma,training institute,intermediate,massage_package_330
2544,massage,detoxifying ayurvedic,training institute,intermediate,massage_package_331
2545,massage,reflexology,training institute,intermediate,massage_package_332
2546,massage,rejuvenation aroma,training institute,intermediate,massage_package_333
2547,massage,healing scrub,training institute,intermediate,massage_package_334
2548,massage,tonic vibro,training institute,intermediate,massage_package_335
2549,massage,merma,training institute,intermediate,massage_package_336
2550,meditation,loving-kindness meditation,training institute,intermediate,meditation_package_121
2551,meditation,body scan or progressive relaxation,training institute,intermediate,meditation_package_122
2552,meditation,mindfulness meditation,training institute,intermediate,meditation_package_123
2553,meditation,breath awareness meditation,training institute,intermediate,meditation_package_124
2554,meditation,kundalini yoga,training institute,intermediate,meditation_package_125
2555,meditation,zen meditation,training institute,intermediate,meditation_package_126
2556,meditation,transcendental meditation,training institute,intermediate,meditation_package_127
2557,meditation,focussed attention meditation,training institute,intermediate,meditation_package_128
2558,naturopathy,mud pack,training institute,intermediate,naturopathy_package_256
2559,naturopathy,hydrotherapy,training institute,intermediate,naturopathy_package_257
2560,naturopathy,hip bath,training institute,intermediate,naturopathy_package_258
2561,naturopathy,spinal bath,training institute,intermediate,naturopathy_package_259
2562,naturopathy,jet spray,training institute,intermediate,naturopathy_package_260
2563,naturopathy,jacuzzi,training institute,intermediate,naturopathy_package_261
2564,naturopathy,pranayama,training institute,intermediate,naturopathy_package_262
2565,naturopathy,sunbath,training institute,intermediate,naturopathy_package_263
2566,naturopathy,fasting,training institute,intermediate,naturopathy_package_264
2567,naturopathy,aromatic hydrotherapy,training institute,intermediate,naturopathy_package_265
2568,naturopathy,stimulating jet blitz showers,training institute,intermediate,naturopathy_package_266
2569,naturopathy,jal neti,training institute,intermediate,naturopathy_package_267
2570,naturopathy,kunjal kriya,training institute,intermediate,naturopathy_package_268
2571,naturopathy,message therapy,training institute,intermediate,naturopathy_package_269
2572,naturopathy,chromo therapy,training institute,intermediate,naturopathy_package_270
2573,naturopathy,diet therapy,training institute,intermediate,naturopathy_package_271
2574,naturopathy,sauna,training institute,intermediate,naturopathy_package_272
2575,ayurvedic,abhyanga,training institute,intermediate,ayurvedic_package_451
2576,ayurvedic,takradhara,training institute,intermediate,ayurvedic_package_452
2577,ayurvedic,narangakizi,training institute,intermediate,ayurvedic_package_453
